beer_beerid,beer_name,brewery_name,review_overall,review_aroma,review_appearance,beer_style,review_palate,review_taste,beer_abv
72697,Unknown Soldier,The Livery,4,4.5,3.5,American Wild Ale,4.5,4,9
65777,White Birch Barrel Aged Morning Breaks,White Birch Brewing,4.5,3,3.5,American Wild Ale,4,4.5,9
65238,Winter Woods,Cisco Brewers Inc.,5,4,4,American Wild Ale,4,4.5,9
70803,The Revolution,Odell Brewing Company,4,4,3.5,American Wild Ale,4,4,8.9
66467,Sour First Frost,Fullsteam Brewery,4.5,4,4.5,American Wild Ale,4,4,8.8
59463,White Birch Barrel Aged Indomitus American Wild Ale,White Birch Brewing,5,4,4,American Wild Ale,5,4,8.8
51741,Sour In The Rye,The Bruery,5,4.5,4,American Wild Ale,5,4.5,8.7
47139,Brabant,Avery Brewing Company,5,4.5,4,American Wild Ale,4,4.5,8.65
56662,Autumn Harvest 2008,Butternuts Beer & Ale,5,4.5,4.5,American Wild Ale,5,5,8.6
49360,Reckoning,Cambridge Brewing Company,4.5,4.5,4,American Wild Ale,4.5,4,8.6
68799,25th Anniversary Sour (Pinot Noir And Bourbon Barrel Aged),Triple Rock Brewery & Alehouse,2.5,2.5,4,American Wild Ale,3.5,3,8.5
74583,Angeliah,Brewery Vivant,4.5,4.5,4,American Wild Ale,4.5,4.5,8.5
42999,Beekeeper,Bullfrog Brewery,5,4.5,4,American Wild Ale,4,5,8.5
69385,Blackberry Dominique,Goose Island Beer Co.,4,4,4,American Wild Ale,3.5,4.5,8.5
58413,Dantalion Dark Wild Ale,Upland Brewing Company,5,5,4.5,American Wild Ale,5,5,8.5
36601,De Ranke Vinens Verden Slotsgade,Brouwerij De Ranke,3.5,3.5,3.5,American Wild Ale,4,4,8.5
61506,Dominique,Goose Island Beer Co.,5,4.5,5,American Wild Ale,4.5,5,8.5
65555,Gilda,Naked City Taphouse,4,3.5,4,American Wild Ale,3.5,4,8.5
55372,Kuhnhenn Play In The Hay,Kuhnhenn Brewing Company,5,3.5,4,American Wild Ale,4.5,5,8.5
14437,Kuhnhenn Play In The Hay (Cherry),Kuhnhenn Brewing Company,4,4.5,4,American Wild Ale,3.5,4.5,8.5
71434,Kuhnhenn Play In The Hay (Guava),Kuhnhenn Brewing Company,4,3.5,3.5,American Wild Ale,4,3.5,8.5
71431,Kuhnhenn Play In The Hay (Mango),Kuhnhenn Brewing Company,4.5,5,4,American Wild Ale,4,4.5,8.5
71433,Kuhnhenn Play In The Hay (Tangerine),Kuhnhenn Brewing Company,4.5,5,4.5,American Wild Ale,4.5,4.5,8.5
52986,Lips Of Faith - Fall Wild Ale,New Belgium Brewing,4.5,4.5,3.5,American Wild Ale,3.5,4,8.5
60681,Lips Of Faith - Vrienden (Allagash Collaboration),New Belgium Brewing,5,4,4.5,American Wild Ale,4,3.5,8.5
70672,Love (Peach Whiskey Barrel Aged),New Belgium Brewing,5,4.5,4,American Wild Ale,5,4,8.5
47055,Sour Cherry Tripel,Big Rock Chop & Brewhouse,5,4,4,American Wild Ale,4,4,8.5
59393,Stevns CCC Vintage 2009,Nørrebro Bryghus,5,4.5,4,American Wild Ale,4.5,4.5,8.5
60609,Wadesda #1,Brasserie de la Senne,5,4.5,4,American Wild Ale,4.5,4.5,8.5
68798,Reunion Tour Sour,Triple Rock Brewery & Alehouse,3.5,3,3.5,American Wild Ale,3.5,3.5,8.4
73429,Stella 2 - Festival Special Edition 2011,Mikkeller ApS,4,4.5,4,American Wild Ale,4,4.5,8.4
63293,Vitis Series: Pinotlambicus,The Bruery,5,4,4,American Wild Ale,4,4.5,8.4
67609,White Birch Commemoration Ale,White Birch Brewing,4,3.5,3.5,American Wild Ale,3.5,4,8.4
72373,Five,Surly Brewing Company,5,5,5,American Wild Ale,5,5,8.2
58681,Perseguidor (Batch 4),Jolly Pumpkin Artisan Ales,5,4.5,4,American Wild Ale,4.5,4,8.1
77099,Triple-Goddess Raspberry,Unity Vibration,4,4,3.5,American Wild Ale,4,4.5,8.1
71262,1st Anniversary Ale,Flat Tail Brewing,4,3.5,3.5,American Wild Ale,3.5,4.5,8
72141,25th Anniversary Sour (Bourbon Barrel Aged),Triple Rock Brewery & Alehouse,3.5,3.5,3,American Wild Ale,3.5,3.5,8
45652,Aged Cherry Ale,Thirsty Bear Brewing Company,4,4,4,American Wild Ale,4,4.5,8
46915,Arbor Brewing Velvet Hammer,Arbor Brewing Company,4.5,4,3.5,American Wild Ale,4,4.5,8
48287,Black Folie,New Belgium Brewing,5,5,4,American Wild Ale,4.5,5,8
66743,Bottleworks XII,The Bruery,5,4,4.5,American Wild Ale,4.5,5,8
62518,Dark Horse Whiskey Richard Lambeak,Dark Horse Brewing Company,4.5,4.5,4,American Wild Ale,4,4.5,8
55567,Dark Woods,Cisco Brewers Inc.,5,4,4.5,American Wild Ale,3,4.5,8
40973,Edgar Gone Wild,Bullfrog Brewery,4.5,4.5,4,American Wild Ale,4,4.5,8
52530,Flaming Fury,Captain Lawrence Brewing Co.,5,5,4.5,American Wild Ale,4,5,8
72809,Guava Grove - Wild,Cigar City Brewing,5,4.5,4,American Wild Ale,4,4.5,8
62232,Gypsy Ale,Telegraph Brewing Company,4.5,4.5,4,American Wild Ale,4,4,8
76640,HopCat Frontiersman,HopCat,2,1.5,4,American Wild Ale,2,2.5,8
56702,Jolly Guava,Cigar City Brewing,5,4.5,4,American Wild Ale,5,4.5,8
44385,Just Another Barrel,The Lost Abbey,5,4,3.5,American Wild Ale,4,5,8
51662,Just Another Barrel #2,The Lost Abbey,5,3,4,American Wild Ale,3.5,4,8
73580,La Luna Rossa,Birrificio Del Ducato,4.5,4.5,3.5,American Wild Ale,4,4.5,8
28380,La Roja - Grand Reserve,Jolly Pumpkin Artisan Ales,5,4,4,American Wild Ale,4.5,5,8
47558,Lips Of Faith - Dark Kriek,New Belgium Brewing,4.5,2.5,4,American Wild Ale,4.5,4,8
70667,Nelson Alive!,Mikkeller ApS,4,4,4,American Wild Ale,4,4.5,8
25005,Ommegeddon,Brewery Ommegang,5,4.5,4,American Wild Ale,4.5,4.5,8
37890,Perseguidor (Batch 2) - Oro De Calabaza Reserve,Jolly Pumpkin Artisan Ales,4.5,4.5,3,American Wild Ale,4,4,8
65652,Root Cellar,Squatters Pub Brewery,4.5,4,4,American Wild Ale,4,4,8
69592,Saturday's Sour Blend 2011,Captain Lawrence Brewing Co.,3.5,3.5,3.5,American Wild Ale,4,3.5,8
66004,Sinners Blend 2010,The Lost Abbey,5,4.5,5,American Wild Ale,4.5,5,8
76861,Sour Baltic Porter,Odd Side Ales,4.5,4,4,American Wild Ale,4.5,4,8
52267,St. Dekkera Reserve: Belgian Double Pale Ale,Destihl Restaurant & Brew Works,3.5,4.5,4,American Wild Ale,3.5,3.5,8
66311,Stranahan's Barrel Aged Sour Hades,Great Divide Brewing Company,4.5,4.5,4,American Wild Ale,4.5,4.5,8
68676,The Wanderer,The Bruery,5,5,5,American Wild Ale,4.5,5,8
46986,Tyttebær,Nøgne Ø - Det Kompromissløse Bryggeri A/S,5,4,4,American Wild Ale,3.5,4.5,8
35173,Veritas 001,The Lost Abbey,5,5,5,American Wild Ale,4,5,8
40491,Veritas 003,The Lost Abbey,5,4.5,4.5,American Wild Ale,4,4.5,8
45957,Veritas 004,The Lost Abbey,5,5,5,American Wild Ale,5,5,8
54147,Veritas 005,The Lost Abbey,5,4.5,4.5,American Wild Ale,5,5,8
53975,Veritas 006,The Lost Abbey,5,5,4,American Wild Ale,4,4.5,8
55974,Veritas 007,The Lost Abbey,5,5,5,American Wild Ale,5,5,8
63043,Veritas 008,The Lost Abbey,5,4.5,5,American Wild Ale,5,5,8
69499,Veritas 009,The Lost Abbey,5,4.5,4.5,American Wild Ale,4.5,5,8
74947,Veritas 010,The Lost Abbey,5,4.5,4.5,American Wild Ale,4.5,5,8
66489,White Birch Barrel Aged Night Falls,White Birch Brewing,4.5,5,4,American Wild Ale,4,4.5,8
65695,White Birch Night Falls,White Birch Brewing,4.5,4,4,American Wild Ale,4,4.5,8
53145,White Birch Wild Ale,White Birch Brewing,5,4.5,4.5,American Wild Ale,5,5,8
70796,Wild Ale #7 (Surf Mountain Sour),Santa Fe Brewing Company,4.5,4.5,4,American Wild Ale,5,4.5,8
69147,Xtreme Blend 2011,Captain Lawrence Brewing Co.,4,3.5,4,American Wild Ale,3.5,3.5,8
59510,White Birch Barrel Aged Brewers Reserve American Wild Ale,White Birch Brewing,4.5,4,3.5,American Wild Ale,3.5,4.5,7.8
21800,Cerise Cassée American Sour Ale,Cambridge Brewing Company,5,4,4,American Wild Ale,4.5,5,7.75
61152,Provisions Series: Gunga Galunga,The Bruery,5,3.5,4,American Wild Ale,4.5,4.5,7.7
42353,Avery Anniversary Ale - Fifteen,Avery Brewing Company,5,4.5,3.5,American Wild Ale,4,5,7.68
62994,76 Barrel Aged Sour With Cherries,Bootlegger's Brewery,4,4,4,American Wild Ale,4,4,7.6
69330,Woodicus,Freetail Brewing Company,4.5,4,4,American Wild Ale,4,4.5,7.6
61882,Arbor Brewing Demetrius,Arbor Brewing Company,4,3.5,4,American Wild Ale,4,3.5,7.5
57033,Barrel Select Batch 1,Captain Lawrence Brewing Co.,5,4.5,4,American Wild Ale,4.5,5,7.5
58411,Berkshire Sour/Imperial Stout Blend,Berkshire Brewing Company Inc.,4.5,4,3.5,American Wild Ale,4.5,4.5,7.5
60861,Le Peche,Mad River Brewing Company,5,5,5,American Wild Ale,4.5,5,7.5
26541,Lips Of Faith - Le Terroir,New Belgium Brewing,5,4,4.5,American Wild Ale,4.5,5,7.5
63724,Oude Tart With Sour Cherries,The Bruery,5,5,4.5,American Wild Ale,5,5,7.5
51303,Tart Lychee,New Belgium Brewing,5,4,4,American Wild Ale,4,4.5,7.5
48473,White Zin,The Bruery,5,4,5,American Wild Ale,5,4.5,7.5
69590,Experimental DBA,Firestone Walker Brewing Co.,4.5,4.5,4,American Wild Ale,4.5,4,7.3
71260,Golden Canary,Block 15 Brewery & Restaurant,3.5,4,3.5,American Wild Ale,4,4,7.25
75652,Arbor Brewing Phat Abbot Flemish Noir,Arbor Brewing Company,3,3,3,American Wild Ale,3,3,7.2
71934,Frute #2,Ithaca Beer Company,4,3.5,4,American Wild Ale,4,4,7.2
19314,La Roja,Jolly Pumpkin Artisan Ales,5,4.5,4.5,American Wild Ale,5,4.5,7.2
33867,Perseguidor (Batch 1),Jolly Pumpkin Artisan Ales,5,4.5,4,American Wild Ale,4,5,7.2
61804,Sour Crazy Ivan,Bear Republic Brewing Co.,4.5,4.5,3.5,American Wild Ale,3.5,4,7.1
56237,A Sour Night At The Fritz,Captain Lawrence Brewing Co.,5,4.5,4.5,American Wild Ale,4.5,4.5,7
73023,Agrestic Ale,Firestone Walker Brewing Co.,4.5,3,3.5,American Wild Ale,4.5,4.5,7
50821,Beesting Gone Wild,Bullfrog Brewery,4.5,4,4.5,American Wild Ale,4.5,4,7
63820,Blonde Spéciale Triple Brett,Boquébière,4,2.5,3.5,American Wild Ale,3.5,3.5,7
67908,Bob's Armpit,Wig And Pen,3.5,4,4,American Wild Ale,3.5,4,7
38149,Cable Car,The Lost Abbey,5,4.5,4.5,American Wild Ale,4.5,4.5,7
75186,Cable Car Kriek,The Lost Abbey,5,5,5,American Wild Ale,5,5,7
75783,Carmen With Kiwi,The Bruery,4,3.5,3.5,American Wild Ale,3.5,4,7
72308,Carmen With Raisins,The Bruery,4,3.5,2,American Wild Ale,4,4,7
76959,"Crooked Stave Wild Wild Brett ""Green""",Crooked Stave Artisan Beer Project,4.5,4.5,4,American Wild Ale,4.5,4.5,7
56143,Double Raspberry Framboise De Amorosa,The Lost Abbey,5,3,4.5,American Wild Ale,5,4.5,7
51116,Duck Duck Gooze,The Lost Abbey,5,4,4,American Wild Ale,5,5,7
47495,Eddy,Iron Hill Brewery & Restaurant,4.5,4.5,4,American Wild Ale,4,4,7
76865,Flandre Rouge,Ferme Brasserie Schoune,3.5,3.5,2.5,American Wild Ale,3.5,3.5,7
48114,Fool's Gold,Captain Lawrence Brewing Co.,4.5,4.5,4.5,American Wild Ale,4,4.5,7
55992,Framboise De Amorosa,The Lost Abbey,5,4.5,4,American Wild Ale,5,5,7
65985,Freude,Sonoma Springs Brewing Co.,4,3.5,3.5,American Wild Ale,3.5,4,7
76058,Funky Monkey,Allentown Brew Works,3.5,3.5,4,American Wild Ale,3,4,7
63276,Funky Sunshine,Lawson's Finest Liquids,5,4.5,4,American Wild Ale,4.5,5,7
70039,Hildegard Rouge Des Cantons,Boquébière,4,4,4,American Wild Ale,3.5,4,7
56241,Hot And Sour Szechuan Ale,Ithaca Beer Company,1.5,4.5,3.5,American Wild Ale,4.5,5,7
42816,Isabelle Proximus,The Lost Abbey,5,5,4.5,American Wild Ale,4.5,5,7
73237,KB Grand Cru 2009,Kolding Bryglaug,3.5,3,4,American Wild Ale,4,3.5,7
73240,KB Grand Cru 2010 - Kriek,Kolding Bryglaug,4,4,4,American Wild Ale,4,4.5,7
73239,KB Grand Cru 2011,Kolding Bryglaug,4,3.5,4,American Wild Ale,4,4,7
42474,Lips Of Faith - Eric's Ale,New Belgium Brewing,5,4,4.5,American Wild Ale,4,4.5,7
53747,Lolita,Goose Island Beer Co.,5,4,4,American Wild Ale,4,4.5,7
68710,Love (Apple Whiskey Barrel Aged),New Belgium Brewing,5,4.5,4.5,American Wild Ale,4.5,5,7
28335,"Luciérnaga, The Firefly - Grand Reserve",Jolly Pumpkin Artisan Ales,5,4,4,American Wild Ale,4.5,4.5,7
68092,Obscura Amber,Telegraph Brewing Company,4,3.5,3.5,American Wild Ale,4,4,7
75309,Obscura Vieja,Telegraph Brewing Company,4.5,4,3,American Wild Ale,4.5,4,7
33505,Pisser Mauvais,Cambridge Brewing Company,4.5,4.5,4,American Wild Ale,4.5,5,7
53772,Samuel Adams American Kriek (Barrel Room Collection),Boston Beer Company (Samuel Adams),5,4,4,American Wild Ale,4,4,7
70304,Sauvage Cuvée 2008,Boquébière,4,4,4,American Wild Ale,4,4,7
55408,Sotoyome Amber,Bear Republic Brewing Co.,4,4.5,4.5,American Wild Ale,4.5,4.5,7
55061,Sour Power,Elysian Tangletown,3.5,4,3.5,American Wild Ale,4,3.5,7
41010,Struiselensis,De Struise Brouwers,5,4,4,American Wild Ale,4,4,7
60010,Sunshine,The Grumpy Troll Restaurant and Brewery,4.5,4,4,American Wild Ale,4,4,7
64338,Twisted Spoke 15th Anniversary,New Belgium Brewing,5,5,5,American Wild Ale,5,5,7
72987,White Birch Haystack Havoc,White Birch Brewing,4.5,4,4,American Wild Ale,4,4,7
46851,Willimantic Willi Wonder!,Willimantic Brewing Co.,4,4,3.5,American Wild Ale,4,4,7
44112,Yellow Bus,The Lost Abbey,5,4.5,4,American Wild Ale,4.5,4.5,7
75578,Biere Du Jour,Breakwater Brewing,2.5,4,4,American Wild Ale,3,3,6.9
65990,Fortuna Roja,Freetail Brewing Company,5,4.5,4,American Wild Ale,5,4.5,6.9
58520,Berkshire Sour Ale,Berkshire Brewing Company Inc.,4.5,4,4.5,American Wild Ale,4.5,4.5,6.8
64472,La Cerise,Ladyface Ale Companie,4,4,4,American Wild Ale,4,4,6.8
69589,Rodney's Solera,Harpoon Brewery,3.5,3.5,3.5,American Wild Ale,3.5,3.5,6.8
69588,Uncle Fester,Harpoon Brewery,3.5,4,3.5,American Wild Ale,4,3.5,6.8
44632,5th Element,Squatters Pub Brewery,5,4,4.5,American Wild Ale,4.5,4,6.75
37497,American Wild Ale,Traffic Jam & Snug Restaurant,3.5,4,3.5,American Wild Ale,4,4,6.75
45368,Juliet,Goose Island Beer Co.,5,4.5,4,American Wild Ale,5,5,6.7
76193,Microbe Rue,Nebraska Brewing Company,4.5,4.5,4,American Wild Ale,4,4.5,6.7
59939,Monomoy Kriek,Cisco Brewers Inc.,5,4.5,4,American Wild Ale,4.5,4,6.7
71953,Rapture,Weyerbacher Brewing Co.,5,4.5,4.5,American Wild Ale,5,4.5,6.7
69048,Sour Shimmy,Goose Island Beer Co.,4,4,4,American Wild Ale,3.5,4,6.7
28088,Synergy,Port Brewing Company / Pizza Port,5,4,4,American Wild Ale,4.5,4,6.7
65811,Pentagram,Surly Brewing Company,5,5,5,American Wild Ale,5,5,6.66
42322,Apricot Sour,Ballast Point Brewing Company,4,3.5,4,American Wild Ale,3.5,3,6.6
56533,Full And By Rye,Cisco Brewers Inc.,4.5,4,2,American Wild Ale,4.5,4.5,6.6
20550,Ichabod Ale 2007,Alpine Beer Company,5,5,4,American Wild Ale,4.5,5,6.6
63093,Porter Noir,Hallertau Brewbar,4.5,4.5,4,American Wild Ale,4,5,6.6
67611,Sour Stave,Thirsty Bear Brewing Company,4,3.5,2.5,American Wild Ale,3.5,3,6.6
39963,Wild One,"Bell's Brewery, Inc.",5,4.5,4,American Wild Ale,4,4.5,6.6
65161,57 Wild,The Bruery,4.5,4,3.5,American Wild Ale,4.5,4.5,6.5
69139,Askew,Two Brothers Brewing Company,5,4,4,American Wild Ale,4.5,4.5,6.5
61164,Berkshire Sour/Maibock Blend,Berkshire Brewing Company Inc.,4,4,4.5,American Wild Ale,4,4,6.5
47211,Bottleworks 10th Anniversary Wild Ale,New Belgium Brewing,5,4.5,4,American Wild Ale,4,4.5,6.5
43335,Brute,Ithaca Beer Company,5,5,4.5,American Wild Ale,5,4.5,6.5
56441,Fool's Gold 2010 Blend,Captain Lawrence Brewing Co.,4.5,4.5,4.5,American Wild Ale,4.5,4.5,6.5
53221,Friek,Odell Brewing Company,5,4,4,American Wild Ale,4.5,4.5,6.5
47651,Fruit Funk,Brewery Ommegang,4,3,3,American Wild Ale,4,4,6.5
73235,KB Grand Cru 2010 - Oak Aged Cassis,Kolding Bryglaug,4,4,4,American Wild Ale,4,4,6.5
34241,Le Woody,Port Brewing Company / Pizza Port,5,5,4,American Wild Ale,4,5,6.5
68362,Mae,Goose Island Beer Co.,4.5,4.5,4,American Wild Ale,4,4,6.5
57805,Pink Funkasaurus,Bootlegger's Brewery,2.5,3.5,3,American Wild Ale,3.5,3,6.5
59978,Public Domaine + 10,Two Brothers Brewing Company,4.5,4,4,American Wild Ale,4,4.5,6.5
60206,Rogue Puckered Guy,Rogue Ales,1,3.5,3.5,American Wild Ale,3.5,1,6.5
57254,Serendipity Sour Ale,Uncommon Brewers,1.5,2,3,American Wild Ale,2,1.5,6.5
70767,Sour Diesel,Sixpoint Brewery,4.5,5,4,American Wild Ale,5,4.5,6.5
67459,St. Croix Anniversary Sour,"St. Croix Brewing Company, LLC",2.5,2.5,4,American Wild Ale,3.5,2.5,6.5
76952,Thanks Allen,Maine Beer Company,4.5,4,4.5,American Wild Ale,3.5,5,6.5
61973,Aigre Bois D'Erique,Buckeye Brewing Company,2.5,3.5,4,American Wild Ale,3,2.5,6.3
69919,Exportation,Sierra Nevada Brewing Co.,4.5,4.5,4,American Wild Ale,4,4.5,6.3
47508,Harpoon Wild Hibernian,Harpoon Brewery,4.5,4.5,4,American Wild Ale,4,4.5,6.3
18201,Mo' Betta Bretta,Port Brewing Company / Pizza Port,5,4,4,American Wild Ale,5,4.5,6.3
60554,R&D Gueuze,New Glarus Brewing Company,5,4.5,4,American Wild Ale,4.5,4.5,6.2
76004,Perverse Sexual Amalgam,Moon Dog Craft Brewery,4,4.5,3,American Wild Ale,4,4,6.1
69098,Anti Ox,Port Brewing Company / Pizza Port,5,4.5,4,American Wild Ale,4,5,6
60723,Arbor Brewing Penumbra,Arbor Brewing Company,3.5,4,3.5,American Wild Ale,4,4,6
69331,Bandito,Freetail Brewing Company,4.5,4.5,4,American Wild Ale,4,4,6
76023,Captain Larry Funky Gold Medina,Captain Lawrence Brewing Co.,4,4,3.5,American Wild Ale,3.5,4,6
76256,Cerise Noire,Wingman Brewers,1.5,1.5,3,American Wild Ale,1.5,1.5,6
74819,"Crooked Stave Wild Wild Brett ""Orange""",Crooked Stave Artisan Beer Project,4.5,4,4.5,American Wild Ale,4,4.5,6
76958,"Crooked Stave Wild Wild Brett ""Yellow""",Crooked Stave Artisan Beer Project,4.5,4,4,American Wild Ale,4.5,4.5,6
48292,Cuvee Jeune,The Bruery,5,3.5,4,American Wild Ale,4,4,6
23689,Dann's Wild Belgian Amber,The Tap Brewing Company,4,4,4,American Wild Ale,4.5,4,6
67816,Diamond Kings Of Heaven 2008,Brugge Brasserie,4,4,3.5,American Wild Ale,3.5,4,6
56200,Drie Ellies,Avery Brewing Company,4.5,4.5,4.5,American Wild Ale,4,4,6
50299,Frambozen,Bullfrog Brewery,5,5,5,American Wild Ale,4.5,4.5,6
69003,Harvey,Brugge Brasserie,5,5,5,American Wild Ale,4.5,5,6
71287,Inception Ale,Oakshire Brewing,4,4,3,American Wild Ale,4,4.5,6
50934,Liquid Sunshine Reserva,Bullfrog Brewery,5,4,4,American Wild Ale,4,4.5,6
63619,Love (Blackberry Whiskey Barrel Aged),New Belgium Brewing,5,4.5,4,American Wild Ale,4,4.5,6
12510,Love (Foeder #3),New Belgium Brewing,5,4.5,4,American Wild Ale,5,5,6
73630,Lupulo De Hielo,Jolly Pumpkin Artisan Ales,5,4.5,4.5,American Wild Ale,4,4,6
73441,Otsukaresama Bi-Ru,Brasserie Dieu Du Ciel,4.5,4.5,4,American Wild Ale,4.5,4.5,6
58707,Pepe Claussenii,Goose Island Beer Co.,3.5,4.5,4,American Wild Ale,4,3.5,6
58632,Pookah,Brugge Brasserie,5,4.5,4,American Wild Ale,5,4,6
59204,Rosie Pom,Flossmoor Station Restaurant & Brewery,5,4.5,4,American Wild Ale,4,4.5,6
27088,Skull & Bones Cuvee Speciale',Bristol Brewing Company,4.5,4.5,4.5,American Wild Ale,4.5,4.5,6
64947,St. Dekkera Reserve: Sour Trappist Wheat,Destihl Restaurant & Brew Works,4,3.5,4,American Wild Ale,4,4,6
58107,Tim And Kathy's Strawberry Fields,Bullfrog Brewery,5,4,4.5,American Wild Ale,4,4.5,6
46827,Vitus,Ithaca Beer Company,5,5,5,American Wild Ale,5,5,6
53334,Xbeeriment Den Sure Trækanon,Xbeeriment I/S,3.5,3.5,3,American Wild Ale,3,3,6
66834,Harpoon 2009 Chocolate Stout Brewed With Brettanomyces,Harpoon Brewery,1.5,2.5,3,American Wild Ale,2,1.5,5.9
76376,Love Child Kriek,Engine House No.9,4,3,4,American Wild Ale,4,4,5.9
61796,Ananke,Freetail Brewing Company,5,4,4.5,American Wild Ale,5,4.5,5.8
70684,Gueuze Style Ale With Blueberries,The Bruery,4.5,4,4,American Wild Ale,4,4,5.7
56322,Rosa,Odonata Beer Company,5,4.5,3.5,American Wild Ale,3.5,5,5.7
54118,Inspiration Wild,Bullfrog Brewery,4,4,3.5,American Wild Ale,4,4,5.6
57221,Isis,Sonoma Springs Brewing Co.,4,3.5,4,American Wild Ale,3.5,3.5,5.6
70286,Provisions Series: Tart Of Darkness,The Bruery,5,5,5,American Wild Ale,5,5,5.6
72619,Athena,Goose Island Beer Co.,3.5,4,4,American Wild Ale,4,4,5.5
29479,BC Hout,Ballast Point Brewing Company,5,4,4,American Wild Ale,4,4,5.5
64964,Du Armand,Iron Hill Brewery & Restaurant,3.5,4,2,American Wild Ale,3.5,3.5,5.5
66789,Flagship In Oak,Odell Brewing Company,4,4,4,American Wild Ale,4.5,4,5.5
73234,KB Grand Cru 2008,Kolding Bryglaug,3.5,3.5,4,American Wild Ale,3.5,3,5.5
48999,Kerasus,Picobrouwerij Alvinne / Den Bierzolder,4.5,4,4,American Wild Ale,4.5,4,5.5
60588,R&D Bourbon Barrel Kriek,New Glarus Brewing Company,5,4.5,3,American Wild Ale,4,4.5,5.5
69257,Sephira,Marble Brewery,4.5,4,4.5,American Wild Ale,4.5,4,5.5
73337,Vesuvius,Firehouse Grill & Brewery,4.5,4.5,4,American Wild Ale,4.5,5,5.5
72948,Beachwood Blend (Hout Series),Ballast Point Brewing Company,4.5,4.5,4,American Wild Ale,4,4.5,5.4
55139,LeBleu,Ithaca Beer Company,5,5,5,American Wild Ale,4.5,5,5.4
73364,Sommer Sauer Weizen,Redwood Curtain Brewing Company,4.5,4.5,3,American Wild Ale,4.5,5,5.4
65586,Bambic,Jolly Pumpkin Artisan Ales,5,4.5,4.5,American Wild Ale,5,5,5.3
66379,White Woods,Cisco Brewers Inc.,4.5,4.5,3,American Wild Ale,4.5,4.5,5.3
58203,Willimantic Partee Phunk,Willimantic Brewing Co.,5,3,2.5,American Wild Ale,3,4.5,5.3
71628,"Crooked Stave Wild Wild Brett ""Rouge""",Crooked Stave Artisan Beer Project,4.5,4.5,4,American Wild Ale,4.5,4.5,5.2
41789,Extra Medium,Flat Earth Brewing Company,5,3,3,American Wild Ale,4,4,5.2
73089,Morepheus Undressed Wild With Boskoop Grapes,Picobrouwerij Alvinne / Den Bierzolder,4.5,4,4,American Wild Ale,4.5,4.5,5.2
64220,Wild Undressed,Picobrouwerij Alvinne / Den Bierzolder,4.5,4,4,American Wild Ale,3.5,4.5,5.2
51553,Olallieberry Lambic,Bootlegger's Brewery,4.5,4,4,American Wild Ale,4.5,4,5.1
28131,Willimantic Wild Ale,Willimantic Brewing Co.,3,3.5,3.5,American Wild Ale,3,3.5,5.1
62609,Barrel Aged Sour Pale Ale,Harpoon Brewery,4,4,4,American Wild Ale,4,4,5
72299,BeRazzled,The Bruery,4.5,4.5,4.5,American Wild Ale,4.5,4.5,5
57809,Blackberry Mother Pucker,Bootlegger's Brewery,4.5,4.5,4,American Wild Ale,4.5,4.5,5
57807,Bluebonic Funk,Bootlegger's Brewery,4,4.5,3,American Wild Ale,4,3.5,5
54536,Bob,Hair of the Dog Brewing Company / Brewery and Tasting Room,5,5,4,American Wild Ale,5,5,5
70879,Cranky Nate,Flossmoor Station Restaurant & Brewery,4.5,4,4,American Wild Ale,4,4,5
55059,Haleakala Hibiscus Sour Ale,Elysian Fields,4.5,3.5,3.5,American Wild Ale,4,4,5
35003,Harpoon Wild Ale,Harpoon Brewery,4.5,4.5,4,American Wild Ale,4,4.5,5
64743,Horse Tongue Wheat,Anderson Valley Brewing Company,4,4,3.5,American Wild Ale,3.5,4,5
63031,Ichabod Ale 2009,Alpine Beer Company,5,4.5,4,American Wild Ale,4.5,4,5
53887,Lady Of The Woods,Cisco Brewers Inc.,5,4.5,5,American Wild Ale,4,4.5,5
57811,Lambic #2,Bootlegger's Brewery,4.5,4,4,American Wild Ale,4.5,4.5,5
57810,Lambic #3,Bootlegger's Brewery,4.5,4,4,American Wild Ale,4.5,4.5,5
